ship,k,row,value
0,0,0,997
0,0,1,1100
0,0,2,1123
0,0,3,964
0,0,4,1029
0,0,5,1052
0,0,6,1144
0,0,7,1030
0,0,8,1192
0,0,9,1144
0,0,10,1064
0,0,11,966
0,0,12,982
0,0,13,1061
0,0,14,1182
0,0,15,1003
0,0,16,1179
0,0,17,998
0,0,18,921
0,0,19,1147
0,1,0,943
0,1,1,1102
0,1,2,1082
0,1,3,1128
0,1,4,923
0,1,5,1073
0,1,6,915
0,1,7,1125
0,1,8,1196
0,1,9,1139
0,1,10,1144
0,1,11,1177
0,1,12,1007
0,1,13,949
0,1,14,1110
0,1,15,977
0,1,16,1125
0,1,17,1052
0,1,18,908
0,1,19,937
0,2,0,903
0,2,1,1113
0,2,2,1039
0,2,3,1078
0,2,4,1137
0,2,5,1145
0,2,6,1039
0,2,7,1001
0,2,8,946
0,2,9,1137
0,2,10,1070
0,2,11,1016
0,2,12,1002
0,2,13,994
0,2,14,1176
0,2,15,969
0,2,16,958
0,2,17,1029
0,2,18,1181
0,2,19,1022
1,0,0,1134
1,0,1,1129
1,0,2,1115
1,0,3,993
1,0,4,1197
1,0,5,1168
1,0,6,979
1,0,7,938
1,0,8,1023
1,0,9,999
1,0,10,1083
1,0,11,1179
1,0,12,1154
1,0,13,904
1,0,14,1016
1,0,15,1193
1,0,16,1030
1,0,17,1082
1,0,18,1138
1,0,19,1028
1,1,0,1144
1,1,1,1199
1,1,2,917
1,1,3,1064
1,1,4,1068
1,1,5,993
1,1,6,966
1,1,7,1119
1,1,8,1122
1,1,9,987
1,1,10,1154
1,1,11,1180
1,1,12,1124
1,1,13,900
1,1,14,1060
1,1,15,923
1,1,16,931
1,1,17,1180
1,1,18,1188
1,1,19,1154
1,2,0,1018
1,2,1,983
1,2,2,1095
1,2,3,968
1,2,4,964
1,2,5,1067
1,2,6,987
1,2,7,924
1,2,8,1141
1,2,9,1020
1,2,10,1065
1,2,11,1148
1,2,12,1150
1,2,13,1067
1,2,14,1198
1,2,15,1180
1,2,16,941
1,2,17,1179
1,2,18,1013
1,2,19,1115
2,0,0,1044
2,0,1,916
2,0,2,1168
2,0,3,1008
2,0,4,1189
2,0,5,1011
2,0,6,1016
2,0,7,1033
2,0,8,1126
2,0,9,910
2,0,10,998
2,0,11,903
2,0,12,900
2,0,13,1167
2,0,14,1100
2,0,15,1163
2,0,16,1118
2,0,17,1013
2,0,18,1138
2,0,19,1057
2,1,0,1083
2,1,1,1014
2,1,2,947
2,1,3,1046
2,1,4,915
2,1,5,1041
2,1,6,901
2,1,7,1026
2,1,8,1019
2,1,9,972
2,1,10,968
2,1,11,907
2,1,12,1189
2,1,13,1001
2,1,14,1123
2,1,15,943
2,1,16,992
2,1,17,900
2,1,18,1100
2,1,19,929
2,2,0,1115
2,2,1,1170
2,2,2,1050
2,2,3,1124
2,2,4,1123
2,2,5,970
2,2,6,1099
2,2,7,1186
2,2,8,961
2,2,9,1200
2,2,10,981
2,2,11,1121
2,2,12,1095
2,2,13,1187
2,2,14,1008
2,2,15,1195
2,2,16,1162
2,2,17,927
2,2,18,1055
2,2,19,1012
3,0,0,1052
3,0,1,1099
3,0,2,971
3,0,3,1151
3,0,4,949
3,0,5,1173
3,0,6,957
3,0,7,1016
3,0,8,1086
3,0,9,1157
3,0,10,1013
3,0,11,958
3,0,12,1153
3,0,13,998
3,0,14,1066
3,0,15,1171
3,0,16,963
3,0,17,1028
3,0,18,977
3,0,19,991
3,1,0,946
3,1,1,1161
3,1,2,1087
3,1,3,978
3,1,4,947
3,1,5,1103
3,1,6,1195
3,1,7,1148
3,1,8,1134
3,1,9,1054
3,1,10,1003
3,1,11,965
3,1,12,1186
3,1,13,1197
3,1,14,993
3,1,15,950
3,1,16,969
3,1,17,1115
3,1,18,1100
3,1,19,933
3,2,0,980
3,2,1,1091
3,2,2,960
3,2,3,1028
3,2,4,1177
3,2,5,1012
3,2,6,1131
3,2,7,1077
3,2,8,1066
3,2,9,1121
3,2,10,970
3,2,11,918
3,2,12,992
3,2,13,1076
3,2,14,1163
3,2,15,1074
3,2,16,993
3,2,17,1009
3,2,18,1128
3,2,19,932
4,0,0,1088
4,0,1,964
4,0,2,1132
