ship,k,row,value
0,0,0,1038
0,0,1,1059
0,0,2,1176
0,0,3,1138
0,0,4,1050
0,0,5,1019
0,0,6,1048
0,0,7,977
0,0,8,1133
0,0,9,1015
0,0,10,986
0,0,11,1142
0,0,12,1002
0,0,13,1098
0,0,14,981
0,0,15,1200
0,0,16,1048
0,0,17,911
0,0,18,922
0,0,19,962
0,1,0,1196
0,1,1,1194
0,1,2,1167
0,1,3,929
0,1,4,1045
0,1,5,955
0,1,6,947
0,1,7,941
0,1,8,1055
0,1,9,1011
0,1,10,1155
0,1,11,1051
0,1,12,1071
0,1,13,939
0,1,14,982
0,1,15,980
0,1,16,1009
0,1,17,965
0,1,18,1144
0,1,19,1121
0,2,0,1151
0,2,1,1083
0,2,2,1191
0,2,3,1168
0,2,4,1197
0,2,5,1153
0,2,6,1134
0,2,7,994
0,2,8,1008
0,2,9,1118
0,2,10,1034
0,2,11,1117
0,2,12,1002
0,2,13,1040
0,2,14,1152
0,2,15,979
0,2,16,916
0,2,17,1168
0,2,18,1062
0,2,19,1001
1,0,0,1140
1,0,1,1121
1,0,2,1028
1,0,3,1003
1,0,4,996
1,0,5,1169
1,0,6,1112
1,0,7,939
1,0,8,1018
1,0,9,1136
1,0,10,913
1,0,11,906
1,0,12,1123
1,0,13,941
1,0,14,1099
1,0,15,1050
1,0,16,1187
1,0,17,1153
1,0,18,1000
1,0,19,930
1,1,0,1196
1,1,1,1003
1,1,2,992
1,1,3,1065
1,1,4,1194
1,1,5,1190
1,1,6,1090
1,1,7,1195
1,1,8,1026
1,1,9,1067
1,1,10,998
1,1,11,1068
1,1,12,998
1,1,13,988
1,1,14,993
1,1,15,903
1,1,16,1127
1,1,17,1103
1,1,18,1000
1,1,19,1119
1,2,0,1177
1,2,1,964
1,2,2,1078
1,2,3,1143
1,2,4,1038
1,2,5,1034
1,2,6,939
1,2,7,1025
1,2,8,1068
1,2,9,1165
1,2,10,1154
1,2,11,990
1,2,12,1087
1,2,13,1116
1,2,14,901
1,2,15,1100
1,2,16,902
1,2,17,1064
1,2,18,1115
1,2,19,942
